product	purchases	week
4710943100137	3	48
4710943100137	2	49
4710943100137	3	50
4710943100267	3	0
4710943100267	2	1
4710943100267	5	2
4710943100267	8	3
4710943100267	1	4
4710943100267	2	5
4710943100267	1	6
4710943100267	4	7
4710943100267	1	8
4710943100267	4	44
4710943100267	7	45
4710943100267	4	47
4710943100267	3	48
4710943100267	3	49
4710943100267	4	50
4710943100267	1	51
4710943100267	3	52
4710943100311	9	0
4710943100311	6	1
4710943100311	13	2
4710943100311	21	3
4710943100311	4	4
4710943100311	3	5
4710943100311	6	6
4710943100311	13	7
4710943100311	1	8
4710943100311	5	44
4710943100311	5	45
4710943100311	9	46
4710943100311	15	47
4710943100311	13	48
4710943100311	14	49
4710943100311	14	50
4710943100311	5	51
4710943100311	6	52
4710943100311	2	53
4710943100328	9	0
4710943100328	6	1
4710943100328	17	2
4710943100328	27	3
4710943100328	8	4
4710943100328	8	5
4710943100328	23	6
4710943100328	9	7
4710943100328	10	8
4710943100328	3	44
4710943100328	12	45
4710943100328	9	46
4710943100328	20	47
4710943100328	14	48
4710943100328	7	49
4710943100328	12	50
4710943100328	6	51
4710943100328	3	52
4710943100328	1	53
4710943100335	9	0
4710943100335	12	1
4710943100335	30	2
4710943100335	45	3
4710943100335	17	4
4710943100335	15	5
4710943100335	12	6
4710943100335	12	7
4710943100335	12	8
4710943100335	8	44
4710943100335	14	45
4710943100335	18	46
4710943100335	23	47
4710943100335	16	48
4710943100335	18	49
4710943100335	28	50
4710943100335	8	51
4710943100335	13	52
4710943100335	4	53
4710943100403	6	0
4710943100403	1	1
4710943100403	7	2
4710943100403	13	3
4710943100403	10	4
4710943100403	9	5
4710943100403	8	6
4710943100403	5	7
4710943100403	4	8
4710943100403	1	44
4710943100403	1	46
4710943100403	4	47
4710943100403	6	48
4710943100403	7	49
4710943100403	3	50
4710943100403	1	51
4710943100403	4	52
4710943100410	12	0
4710943100410	12	1
4710943100410	31	2
4710943100410	24	3
4710943100410	16	4
4710943100410	9	5
4710943100410	6	6
4710943100410	23	7
4710943100410	15	8
4710943100410	10	44
4710943100410	18	45
4710943100410	9	46
4710943100410	18	47
4710943100410	25	48
4710943100410	15	49
4710943100410	16	50
4710943100410	4	51
4710943100410	8	52
4710943100410	2	53
4710943100427	6	0
4710943100427	11	1
4710943100427	23	2
4710943100427	23	3
4710943100427	20	4
4710943100427	19	5
4710943100427	32	6
4710943100427	21	7
4710943100427	11	8
4710943100427	8	44
4710943100427	12	45
4710943100427	6	46
4710943100427	13	47
4710943100427	22	48
4710943100427	1	49
4710943100427	20	50
4710943100427	3	51
4710943100427	8	52
4710943100700	1	0
4710943100700	1	1
4710943100700	2	2
4710943100700	1	3
4710943100700	2	4
4710943100700	3	5
4710943100700	1	6
4710943100700	1	44
4710943100700	2	46
4710943100700	1	48
4710943100700	1	49
4710943100700	1	50
4710943100700	1	52
4710943100700	2	53
4710943100724	1	0
4710943100724	4	1
4710943100724	3	2
4710943100724	4	3
4710943100724	3	4
4710943100724	2	5
4710943100724	5	6
4710943100724	3	7
4710943100724	1	8
4710943100724	5	45
4710943100724	4	46
4710943100724	2	47
4710943100724	5	48
4710943100724	1	51
4710943100724	3	52
4710943100731	1	0
4710943100731	3	1
4710943100731	1	2
4710943100731	1	3
4710943100731	2	4
4710943100731	3	5
4710943100731	3	6
4710943100731	2	7
4710943100731	4	8
4710943100731	4	45
4710943100731	3	46
4710943100731	1	47
4710943100731	3	48
4710943100731	1	50
4710943100731	3	52
4710943100847	1	0
4710943100847	8	1
4710943100847	4	2
4710943100847	9	3
4710943100847	5	4
4710943100847	4	5
4710943100847	4	6
4710943100847	1	7
4710943100847	1	8
4710943100847	1	44
4710943100847	5	45
4710943100847	4	46
4710943100847	3	47
4710943100847	3	48
4710943100847	2	49
4710943100847	3	50
4710943100847	4	51
4710943100847	2	52
4710943100939	1	3
4710943100939	1	6
4710943100939	1	44
4710943100939	2	45
4710943100939	2	48
4710943100939	1	50
4710943100939	1	52
4710943100953	2	0
4710943100953	2	1
4710943100953	7	2
4710943100953	8	3
4710943100953	3	4
4710943100953	6	5
4710943100953	5	6
4710943100953	6	7
4710943100953	3	8
4710943100953	1	44
4710943100953	3	45
4710943100953	2	46
4710943100953	4	47
4710943100953	5	48
4710943100953	5	49
4710943100953	5	50
4710943100953	1	52
4710943100977	2	0
4710943100977	36	2
4710943100977	26	3
4710943100977	9	4
4710943100977	10	5
4710943100977	13	6
4710943100977	10	7
4710943100977	4	8
4710943100977	5	44
4710943100977	4	45
4710943100977	6	46
4710943100977	7	47
4710943100977	8	48
4710943100977	4	49
4710943100977	11	50
4710943100977	2	51
4710943100977	8	52
4710943100977	4	53
4710943100984	4	0
4710943100984	5	1
4710943100984	30	2
4710943100984	20	3
4710943100984	4	4
4710943100984	12	5
4710943100984	6	6
4710943100984	2	7
4710943100984	4	8
4710943100984	3	44
4710943100984	10	45
4710943100984	3	46
4710943100984	11	47
4710943100984	8	48
4710943100984	2	49
4710943100984	10	50
4710943100984	5	51
4710943100984	4	52
4710943100984	3	53
4710943100991	3	0
4710943100991	5	1
4710943100991	3	2
4710943100991	9	3
4710943100991	1	4
4710943100991	4	5
4710943100991	5	6
4710943100991	2	7
4710943100991	3	8
4710943100991	4	44
4710943100991	3	45
4710943100991	3	46
4710943100991	2	47
4710943100991	4	48
4710943100991	3	49
4710943100991	3	50
4710943100991	2	51
4710943100991	5	52
4710943100991	1	53
4710943101011	2	0
4710943101011	2	1
4710943101011	1	3
4710943101011	2	4
4710943101011	2	5
4710943101011	3	6
4710943101011	1	44
4710943101011	1	45
4710943101011	2	47
4710943101011	2	50
4710943101011	1	51
4710943101011	2	52
4710943101011	1	53
4710943101035	3	0
4710943101035	3	1
4710943101035	6	2
4710943101035	16	3
4710943101035	11	4
4710943101035	7	5
4710943101035	8	6
4710943101035	6	7
4710943101035	8	8
4710943101035	2	44
4710943101035	3	45
4710943101035	1	46
4710943101035	4	47
4710943101035	5	48
4710943101035	3	49
4710943101035	9	50
4710943101035	4	51
4710943101035	7	52
4710943101035	1	53
4710943101042	1	2
4710943101042	1	3
4710943101042	2	4
4710943101042	2	5
4710943101042	3	6
4710943101042	6	7
4710943101042	2	8
4710943101042	2	45
4710943101042	1	47
4710943101042	2	48
4710943101042	1	49
4710943101042	1	50
4710943101042	1	53
4710943101059	1	3
4710943101059	2	7
4710943101059	1	44
4710943101059	1	45
4710943101059	3	46
4710943101059	1	47
4710943101059	2	48
4710943101059	3	49
4710943101059	2	50
4710943101059	2	51
4710943101059	2	52
4710943101097	2	0
4710943101097	3	1
4710943101097	1	2
4710943101097	11	3
4710943101097	5	4
4710943101097	3	5
4710943101097	2	6
4710943101097	4	7
4710943101097	2	45
4710943101097	2	47
4710943101097	1	48
4710943101097	3	49
4710943101097	3	50
4710943101097	4	52
4710943101134	6	0
4710943101134	9	1
4710943101134	6	2
4710943101134	8	3
4710943101134	4	4
4710943101134	10	5
4710943101134	14	6
4710943101134	10	7
4710943101134	5	8
4710943101134	3	44
4710943101134	5	45
4710943101134	3	46
4710943101134	12	47
4710943101134	9	48
4710943101134	7	49
4710943101134	11	50
4710943101134	4	51
4710943101134	6	52
4710943101134	2	53
4710943101165	2	0
4710943101165	6	1
4710943101165	6	2
4710943101165	8	3
4710943101165	5	4
4710943101165	6	5
4710943101165	5	6
4710943101165	6	7
4710943101165	2	8
4710943101165	5	44
4710943101165	1	45
4710943101165	6	46
4710943101165	5	47
4710943101165	4	48
4710943101165	4	49
4710943101165	2	50
4710943101165	4	51
4710943101172	1	0
4710943101172	2	1
4710943101172	5	2
4710943101172	6	3
4710943101172	4	4
4710943101172	2	5
4710943101172	1	6
4710943101172	2	44
4710943101172	3	46
4710943101172	1	47
4710943101172	2	48
4710943101172	2	49
4710943101172	2	50
4710943101219	1	2
4710943101219	2	3
4710943101219	2	4
4710943101219	1	7
4710943101219	1	8
4710943101219	1	44
4710943101219	1	45
4710943101219	2	46
4710943101219	2	47
4710943101219	2	48
4710943101219	1	50
4710943101318	6	0
4710943101318	9	1
4710943101318	138	2
4710943101318	181	3
4710943101318	62	4
4710943101318	35	5
4710943101318	31	6
4710943101318	19	7
4710943101318	10	8
4710943101318	7	44
4710943101318	14	45
4710943101318	1	46
4710943101318	18	47
4710943101318	13	48
4710943101318	6	49
4710943101318	32	50
4710943101318	7	51
4710943101318	3	52
4710943101318	4	53
4710943101370	2	0
4710943101370	3	2
4710943101370	2	3
4710943101370	1	6
4710943101370	1	7
4710943101370	1	8
4710943101370	1	46
4710943101370	2	47
4710943101370	4	48
4710943101370	2	49
4710943101370	1	50
4710943101370	1	51
4710943101370	2	52
4710943101370	1	53
4710943101448	6	0
4710943101448	3	1
4710943101448	5	2
4710943101448	5	3
4710943101448	5	4
4710943101448	5	5
4710943101448	6	6
4710943101448	3	7
4710943101448	4	8
4710943101448	2	46
4710943101448	6	47
4710943101448	3	48
4710943101448	2	49
4710943101448	4	50
4710943101448	2	51
4710943101448	8	52
4710943101448	2	53
4710943101868	1	0
4710943101868	1	1
4710943101868	1	4
4710943101868	6	5
4710943101868	4	6
4710943101868	3	8
4710943101868	2	45
4710943101868	1	46
4710943101868	7	47
4710943101868	3	48
4710943101868	4	49
4710943101868	1	50
4710943101868	2	51
4710943101868	2	52
4710943109109	1	0
4710943109109	4	2
4710943109109	2	3
4710943109109	2	4
4710943109109	2	5
4710943109109	4	6
4710943109109	6	7
4710943109109	1	8
4710943109109	4	44
4710943109109	1	45
4710943109109	4	46
4710943109109	6	47
4710943109109	4	48
4710943109109	2	49
4710943109109	4	51
4710943109109	2	52
4710943109253	5	0
4710943109253	9	2
4710943109253	23	3
4710943109253	1	4
4710943109253	3	6
4710943109253	1	7
4710943109253	1	8
4710943109253	5	44
4710943109253	5	45
4710943109253	1	46
4710943109253	3	47
4710943109253	5	48
4710943109253	2	49
4710943109253	6	50
4710943109253	4	51
4710943109253	4	52
4710943109253	2	53
4710943109321	2	0
4710943109321	2	1
4710943109321	1	2
4710943109321	1	4
4710943109321	2	5
4710943109321	2	6
4710943109321	1	7
4710943109321	2	8
4710943109321	1	44
4710943109321	4	45
4710943109321	2	46
4710943109321	2	47
4710943109321	2	48
4710943109321	2	49
4710943109321	1	50
4710943109321	1	51
4710943109321	2	52
4710943109321	1	53
4710943109338	1	2
4710943109338	1	3
4710943109338	2	4
4710943109338	2	5
4710943109338	2	7
4710943109338	2	45
4710943109338	1	46
4710943109338	1	48
4710943109338	1	49
4710943109338	2	52
4710943109345	1	0
4710943109345	4	2
4710943109345	1	3
4710943109345	2	4
4710943109345	1	5
4710943109345	2	6
4710943109345	5	7
4710943109345	2	44
4710943109345	3	45
4710943109345	1	46
4710943109345	1	47
4710943109345	2	48
4710943109345	2	49
4710943109345	1	51
4710943109352	2	0
4710943109352	4	1
4710943109352	7	2
4710943109352	3	3
4710943109352	6	4
4710943109352	8	5
4710943109352	24	6
4710943109352	15	7
4710943109352	13	8
4710943109352	1	44
4710943109352	3	45
4710943109352	3	46
4710943109352	1	47
4710943109352	7	48
4710943109352	2	49
4710943109352	38	50
4710943109352	34	51
4710943109352	33	52
4710943109352	2	53
4710943109369	5	0
4710943109369	7	1
4710943109369	11	2
4710943109369	7	3
4710943109369	10	4
4710943109369	8	5
4710943109369	28	6
4710943109369	24	7
4710943109369	21	8
4710943109369	2	44
4710943109369	6	45
4710943109369	7	46
4710943109369	6	47
4710943109369	5	48
4710943109369	1	49
4710943109369	41	50
4710943109369	34	51
4710943109369	34	52
4710943109369	2	53
4710943109376	4	0
4710943109376	10	1
4710943109376	5	2
4710943109376	1	3
4710943109376	2	4
4710943109376	10	5
4710943109376	14	6
4710943109376	15	7
4710943109376	10	8
4710943109376	2	45
4710943109376	4	46
4710943109376	2	47
4710943109376	4	48
4710943109376	7	49
4710943109376	21	50
4710943109376	17	51
4710943109376	22	52
4710943109376	2	53
4710943120029	4	0
4710943120029	3	1
4710943120029	2	2
4710943120029	4	3
4710943120029	3	4
4710943120029	2	5
4710943120029	3	6
4710943120029	1	7
4710943120029	1	45
4710943120029	1	46
4710943120029	2	47
4710943120029	2	48
4710943120029	2	49
4710943120029	1	50
4710943120036	4	2
4710943120036	8	3
4710943120036	3	4
4710943120036	5	5
4710943120036	3	6
4710943120036	3	7
4710943120036	2	8
4710943120036	3	44
4710943120036	2	45
4710943120036	2	46
4710943120036	1	47
4710943120036	3	48
4710943120036	3	49
4710943120036	1	50
4710943120036	1	51
4710943120036	1	52
4710943120043	1	5
4710943120043	2	6
4710943120043	2	47
4710943120043	1	50
4710943120050	1	7
4710943120050	1	47
4710943120067	1	3
4710943120067	1	47
4710943120067	1	50
4710943120098	5	0
4710943120098	3	1
4710943120098	4	2
4710943120098	3	3
4710943120098	2	4
4710943120098	3	5
4710943120098	8	6
4710943120098	9	7
4710943120098	3	8
4710943120098	1	44
4710943120098	5	45
4710943120098	5	46
4710943120098	6	47
4710943120098	4	48
4710943120098	7	49
4710943120098	5	50
4710943120098	2	52
4710943120098	1	53
4710946507391	4	0
4710946507391	1	1
4710946507391	5	2
4710946507391	5	3
4710946507391	2	4
4710946507391	5	5
4710946507391	4	6
4710946507391	2	7
4710946507391	4	8
4710946507391	3	44
4710946507391	3	45
4710946507391	3	46
4710946507391	4	47
4710946507391	6	48
4710946507391	1	49
4710946507391	3	51
4710946507391	1	52
4710946507391	4	53
4710946507599	7	0
4710946507599	3	1
4710946507599	8	2
4710946507599	19	3
4710946507599	3	4
4710946507599	1	5
4710946507599	2	6
4710946507599	4	7
4710946507599	2	8
4710946507599	5	44
4710946507599	4	45
4710946507599	2	46
4710946507599	3	47
4710946507599	9	48
4710946507599	9	49
4710946507599	2	50
4710946507599	1	51
4710946507599	2	52
4710946521199	2	0
4710946521199	5	1
4710946521199	2	2
4710946521199	3	3
4710946521199	2	4
4710946521199	4	5
4710946521199	4	6
4710946521199	2	7
4710946521199	1	8
4710946521199	1	44
4710946521199	7	45
4710946521199	5	46
4710946521199	6	47
4710946521199	7	48
4710946718445	1	0
4710946718445	4	1
4710946718445	1	3
4710946718445	1	8
4710946718445	1	44
4710946718445	2	45
4710946718445	1	46
4710946718445	1	51
4710946718537	1	48
4710946718568	1	1
4710946718568	1	4
4710946718568	1	6
4710946718568	1	7
4710946718568	2	45
4710946718568	1	48
4710946718582	2	3
4710946718582	4	4
4710946718582	3	5
4710946718582	4	6
4710946718582	7	7
4710946718582	4	8
4710946718582	1	44
4710946718582	5	45
4710946718582	2	46
4710946718582	8	47
4710946718582	2	48
4710946718582	8	49
4710946718582	5	50
4710946718582	5	51
4710946718582	3	52
4710960001066	1	2
4710960001066	2	7
4710960001066	1	8
4710960001066	1	46
4710960508213	1	0
4710960508213	1	1
4710960508213	1	3
4710960508213	3	5
4710960508213	1	7
4710960508213	1	44
4710960508213	1	52
4710960718018	1	2
4710960718018	1	3
4710960718018	1	4
4710960718018	1	5
4710960718018	1	45
4710960718018	1	52
4710960718025	1	2
4710960718025	1	3
4710960718025	1	5
4710960718025	1	48
4710960718032	1	0
4710960718032	2	1
4710960718032	2	3
4710960718032	1	4
4710960718032	2	5
4710960718032	2	45
4710960718032	2	46
4710960718032	1	47
4710960718032	1	51
4710960718032	1	53
4710960718049	1	6
4710960718049	1	48
4710960718049	1	49
4710960748053	1	2
4710960748053	1	3
4710960748053	1	4
4710960748053	2	7
4710960748053	1	8
4710960748053	1	45
4710960748077	3	1
4710960748077	7	2
4710960748077	1	3
4710960748077	8	4
4710960748077	2	5
4710960748077	3	6
4710960748077	1	7
4710960748077	4	8
4710960748077	1	44
4710960748077	3	45
4710960748077	4	46
4710960748077	3	47
4710960748077	1	48
4710960748077	4	49
4710960748077	5	50
4710960748077	2	53
4710960748084	1	3
4710960748084	1	52
4710960892015	1	2
4710960892015	2	3
4710960892015	1	4
4710960892015	2	5
4710960892015	2	6
4710960892015	2	7
4710960892015	2	45
4710960892015	1	46
4710960892015	1	47
4710960892015	1	48
4710960892015	1	49
4710960892015	1	50
4710960892022	1	0
4710960892022	6	1
4710960892022	4	2
4710960892022	4	3
4710960892022	5	4
4710960892022	5	5
4710960892022	9	6
4710960892022	4	7
4710960892022	1	8
4710960892022	2	44
4710960892022	2	45
4710960892022	6	46
4710960892022	3	47
4710960892022	3	48
4710960892022	2	49
4710960892022	3	50
4710960892022	2	51
4710960892022	2	52
4710960892046	1	0
4710960892046	8	1
4710960892046	6	2
4710960892046	4	3
4710960892046	3	4
4710960892046	3	5
4710960892046	5	6
4710960892046	7	7
4710960892046	3	44
4710960892046	5	45
4710960892046	5	46
4710960892046	5	47
4710960892046	10	48
4710960892046	8	49
4710960892046	6	50
4710960892046	2	51
4710960892046	3	52
4710960892077	2	0
4710960892077	2	1
4710960892077	4	2
4710960892077	2	3
4710960892077	2	4
4710960892077	4	5
4710960892077	2	6
4710960892077	3	7
4710960892077	1	44
4710960892077	6	45
4710960892077	4	46
4710960892077	5	47
4710960892077	7	48
4710960892077	4	49
4710960892077	4	50
4710960892077	2	51
4710960892077	3	52
4710960892084	4	1
4710960892084	4	2
4710960892084	1	3
4710960892084	1	4
4710960892084	3	5
4710960892084	1	6
4710960892084	7	7
4710960892084	2	8
4710960892084	3	44
4710960892084	3	45
4710960892084	4	46
4710960892084	4	47
4710960892084	3	48
4710960892084	1	49
4710960892084	1	51
4710960892084	2	52
4710960892091	1	1
4710960892091	2	2
4710960892091	1	3
4710960892091	3	4
4710960892091	2	5
4710960892091	2	6
4710960892091	3	7
4710960892091	1	8
4710960892091	2	44
4710960892091	2	45
4710960892091	1	46
4710960892091	5	47
4710960892091	2	48
4710960892091	1	49
4710960892091	2	50
4710960892091	3	51
4710960892091	2	52
4710960892220	1	49
4710960892305	1	2
4710960892305	2	6
4710960892305	1	8
4710960892305	1	45
4710960892305	3	47
4710960892305	3	48
4710960893036	2	2
4710960893036	4	3
4710960893036	1	4
4710960893036	1	5
4710960893036	1	6
4710960893036	1	7
4710960893036	3	8
4710960893036	1	44
4710960893036	2	45
4710960893036	1	46
4710960893036	1	47
4710960893036	1	48
4710960893036	1	49
4710960893098	1	2
4710960893098	1	5
4710960895092	1	2
4710960895092	2	45
4710960895092	1	48
4710960895092	1	49
4710960895092	1	50
4710960911075	2	0
4710960911075	3	1
4710960911075	26	2
4710960911075	10	3
4710960911075	3	4
4710960911075	4	5
4710960911075	5	6
4710960911075	4	7
4710960911075	2	8
4710960911075	3	44
4710960911075	3	45
4710960911075	3	46
4710960911075	8	47
4710960911075	9	48
4710960911075	4	49
4710960911075	2	50
4710960911075	1	52
4710960911075	1	53
4710960911082	9	0
4710960911082	6	1
4710960911082	30	2
4710960911082	11	3
4710960911082	56	4
4710960911082	93	5
4710960911082	89	6
4710960911082	24	7
4710960911082	3	8
4710960911082	11	44
4710960911082	4	45
4710960911082	6	46
4710960911082	63	47
4710960911082	85	48
4710960911082	96	49
4710960911082	47	50
4710960911082	1	51
4710960911082	8	52
4710960911082	4	53
4710960912225	1	0
4710960912225	5	1
4710960912225	15	2
4710960912225	13	3
4710960912225	11	4
4710960912225	24	5
4710960912225	21	6
4710960912225	8	7
4710960912225	7	44
4710960912225	3	45
4710960912225	2	46
4710960912225	9	47
4710960912225	15	48
4710960912225	15	49
4710960912225	7	50
4710960912225	2	51
4710960912225	3	52
4710960912225	1	53
4710960918029	23	2
4710960918029	24	3
4710960918029	8	4
4710960918029	2	5
4710960918029	3	6
4710960918029	3	7
4710960918029	1	8
4710960918029	2	44
4710960918029	10	45
4710960918029	17	46
4710960918029	4	47
4710960918029	2	48
4710960918029	1	50
4710960918029	1	52
4710960918036	8	0
4710960918036	9	1
4710960918036	113	2
4710960918036	64	3
4710960918036	16	4
4710960918036	12	5
4710960918036	5	6
4710960918036	8	7
4710960918036	5	8
4710960918036	7	44
4710960918036	28	45
4710960918036	11	46
4710960918036	8	47
4710960918036	8	48
4710960918036	3	49
4710960918036	7	50
4710960918036	2	51
4710960918036	1	52
4710960918036	4	53
4710960918043	2	3
4710960918043	1	4
4710960918043	1	6
4710960918043	1	45
